busiNo,compNm,Q,A
2248137359,(주)천궁의료기,의료기기 관련 기업에 관심 있는 청년에게 해 줄 조언이 있나요?,의료기기 관련 분야가 규제가 복잡한 편입니다. 3년에 한 번씩 기기의 품질에 대해 자격을 갱신하는 의료기기 관련 규제 ‘ISO 13485’가 그 예시로 들어질 수 있죠. 점차 규제가 강해지고 있는 추세이기 때문에 회사 입장에서는 전문적인 품질관리자가 필요한 실정입니다. 따라서 의료기기분야에 관심이 있는 청년이라면 학교에서 배우는 이론 외에도 기기의 품질과 관련해 깊이 있는 공부를 하여 전문성을 갖추는 것을 추천 드립니다.
2248137359,(주)천궁의료기,㈜천궁의료기에 관심 있는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,회사의 일이 녹록치 않지만 적어도 3년간 근무를 하며 인내심을 갖고 사회생활을 해보길 바랍니다. 또한 돈보다도 회사의 비전을 더 중요하게 생각하며 지원하셨으면 좋겠습니다. 특히 한창 성장을 할 가능성이 무구한 중소기업인지라 뚝심 있게 버틸 청년들이 함께 할 수 있길 바랍니다.
2248137359,(주)천궁의료기,,동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다.
3018147396,(주)미래이앤지,1. 회사의 주력 분야 등 간단한 ㈜미래이앤지 소개를 부탁드립니다.,"㈜미래이앤지의 주력 분야는, 전기, 통신, 소방, 설비, 태양광이나 태양열 그리고 지열 등의 신재생에너지 분야라고 할 수 있습니다.
저희는 이런 분야에서 설계 및 감리를 활발하게 진행하고 있어요. 또한, 소방시설관리업·전문 소방시설공사업 등 다양한 분야에서 고객에게 최상의 서비스를 제공하기 위해 노력하고 있습니다!"
3018147396,(주)미래이앤지,2. ㈜미래이앤지의 장기적인 목표나 경영철학은 무엇인가요?,"저희의 궁극적인 목표를 말씀드리자면, 고도의 기술과 원활한 의사소통으로 최고의 전문성을 추구하며 설계·감리·점검 분야의 새로운 패러다임으로 향후 2030년 코스닥 상장기업이 되는 것이 목표예요. 이러한 목표를 이루기 위해서는 회사의 철학이 분명해야겠죠?
우리 회사에는 삼대 원칙이 있습니다. 바로, <즉시·반드시·될 때까지> 라는 원칙입니다. 이처럼 저희의 경영철학이자 전략은 고객의 안전과 재산을 지키고, 삶의 질을 향상하는 것입니다."
3018147396,(주)미래이앤지,3. 회사의 채용절차는 어떻게 되나요?,"보통 서류-필기-면접 전형을 거치는 단계별 면접을 진행하는 회사들이 많은데, 우리 회사는 서류전형 후 면접을 봐서 사원을 채용하는 간단한 절차로 채용을 하곤 합니다. 입사를 희망하는 분들께서는 부담 없이 지원하실 수가 있을 것으로 생각해요. 저희는 따로 기간이 정해진 것은 아니고, 필요할 때 수시로 채용을 진행하고 있습니다!"
3018147396,(주)미래이앤지,4. 신입사원 평균 급여수준 현황을 알 수 있을까요?,"㈜미래이앤지의 신입사원 평균 연봉 현황을 말씀드리자면, 2,800만 원이라고 말씀드릴 수 있겠습니다!"
3018147396,(주)미래이앤지,"5. 다른 기업과 비교했을 때, ㈜미래이앤지만의 차별성이 드러나는 부분은 어디인가요?","㈜미래이앤지만의 장점은 다양한 점이 있지만, 가장 큰 장점을 직원복지 부분에서 설명해 드리고 싶어요. 
주요 복리후생과도 같은 말인데, 저희는 청년내일채움공제와 내일채움공제, 그리고 기업단체복지보장 보험 등의 가입을 통해 저희 ㈜미래이앤지에서 일하시는 직원들을 위한 복지에 힘쓰고 있습니다. 이러한 복지를 통해 직원분들의 안정적인 삶의 계획에 한 발짝 더 가까워질 수 있을 거로 생각합니다!"
3018147396,(주)미래이앤지,6. 기업의 전반적인 근무환경이 궁금합니다.,"㈜미래이앤지 입사를 희망하는 분들께서 많이 궁금해하실 것 같은 질문이네요. 우리 회사는 기본적으로 정시 퇴근을 준수하며, 주 5일 근무를 하고 있습니다. 혹시 회식 문화를 걱정하는 분들도 간혹 계시는데, 우리 회사는 회식 강요가 절대 없습니다.
회식 강요도 없거니와, ㈜미래이앤지는 자유로운 업무 환경을 조성하려고 노력하고 있어요. 물론 책임을 전제로 하고 있지만, 다들 자유로운 분위기에서 더 좋은 성과를 내는 중입니다!"
3018147396,(주)미래이앤지,,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
5148122180,(주)맥스로텍,먼저 회사의 주력 분야 등 간단한 회사 소개를 해주시기 바랍니다.,"맥스로텍은 산업용로봇(이송자동화장치) 설계,제작 및 자동차엔진을  가공하는 회사로서 4차산업혁명으로 인해 산업현장에서 자동화의 많은 수요를 예상하여 갠트리로봇시스템을 도입하여 발전시키고 있습니다. 그리고 자동차엔진 중 핵심부품인 5C에 대한 가공기술로 많은 자동차 기업 등에 납품을 하고 있습니다. 또한 최근에는 금속3D프린터를 개발하여 생산에 앞두고 있습니다."
5148122180,(주)맥스로텍,코스닥 상장사로서 회사의 장기적인 목표나 대표이사님의 경영 철학은 무엇인지요?,"맥스로텍의 상장가치를 높여 5년내에 매출 2천억 이상의 중견기업으로 성장하는 것을 목표로 하고 있으며, 기업이윤 창출로 사회에 대한 환원을 경영철학으로 생각하고 있습니다"
5148122180,(주)맥스로텍,회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"맥스로텍의 채용절차는 분기당 채용과 결원에 의한 수시채용으로 진행하고 있는데, 서류전형 후 직무역량을 보는 1차 면접과 인성을 보는 2차 면접을 보게 됩니다.
인성은 면접만으로 파악하기 어렵기 때문에 인턴제 (1~3개월)도 진행하고 있습니다"
5148122180,(주)맥스로텍,신입사원 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,"관리직은 약 2천8백만원 이상(퇴직금, 연차 미포함)이고 생산직은 2천6백이상에 각종수당 별도추가로 되어 있습니다. 그리고 연 기준평가로 연봉인상을 하고 있습니다(인사고과에 따른 차등지급 (5~10%). 인사이동은 관련부서나 관련직무로 수평이동은 가능합니다"
5148122180,(주)맥스로텍,신입 사원 육성방법 또는 인재육성 로드맵이 있나요?,"신입사원에게 회사소개 및 직무에 대한 적응이 필요하기에 2박3일 일정의 신입사원 오리엔테이션을 실시하며, 외부 교육기관에 직무교육을 요청하고 있습니다."
5148122180,(주)맥스로텍,회사의 주요 복리후생은 어떻게 되나요?,"복리 후생은 학자금 50% 혜택, 육아수당, 동호회활동(산악회, 볼링), 기숙사운영, 워크숍(분기마다)이 있습니다. 또한 어학과 직무지식에 관련된 수당을 별도 지급하고 있습니다."
5148122180,(주)맥스로텍,기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하나요?,"주/야 근무(2교대)를 하고 있는 엔진사업부와 국내외 출장이 잦은 프로젝트 사업부의 특성을 고려하여 전체 회식은 1년에 1~2번 정도, 체육대회 1년에 1번진행, 부서마다 분기 워크숍을 통하여 단합을 유지하고 있습니다."
5148122180,(주)맥스로텍,"㈜맥스로텍의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?","산업용 로봇과 자동차 엔진 가공기술력에 있어서는 국내 경쟁사가 많지 않으며, 신 사업인 3D프린터의 개발을 경쟁력으로 조선과 항공산업 등 미래지향적 개발회사로 발전시키고 있습니다."
5148122180,(주)맥스로텍,마지막으로 회사에 관심 있는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,"당부사항으로는 무언가를 할 때는 마음가짐이 큰 영향력을 줍니다. 처음 면접 볼 때의 그 마음가짐으로 일을 하고, 회사규모 같은 외적인 것으로만 판단하지 말고 부딪혀 봐야 합니다."
5148122180,(주)맥스로텍,,동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다.
3178003800,충북여성새로일하기지원본부,1. 회사의 주력 분야 등 간단한 회사 소개를 부탁드립니다.,"충북여성새로일하기지원본부는 경력단절 여성 등의 경제활동 촉진법을 근거로 여성가족부와 고용노동부, 충청북도의 지원을 받아
 혼인·임신·출산·육아 등으로 경력이 단절된 여성에게 취업 상담, 직업교육훈련, 인턴십 및 사후관리 등 종합적인 취업 지원 서비스를 
One-Stop으로 제공하여 여성의 경제활동 참여율을 제고하고 있습니다.
이와 관련하여 당사는 두 가지 핵심 기능을 가지고 청주, 오창, 진천, 음성 등 산업단지를 중심으로 한 ①산단형 새일센터와
 충북도 여성 취업 균형 발전을 위한 ②광역형 새일센터를 운영하고 있습니다."
3178003800,충북여성새로일하기지원본부,2. 회사의 장기적인 목표나 경영 철학은 무엇인지 알 수 있을까요?,"여성친화적 고용환경 조성을 통한 여성 취업 활성화를 위하여 여성의 취업 증진 및 중소기업 인력난 해소
여성친화적 기업환경 조성, 민·관·산 협력을 통한 여성 인력 활성화를 목표로 삼고 있습니다.
나아가 광역/기초지자체 연계 여성취업네트워크 구축, 신규분야 여성 일자리 창출 사업 등 지역 특화사업을 실시하여 여성친화적 고용환경 조성에 힘쓰고 있습니다."
3178003800,충북여성새로일하기지원본부,3. 다른 기업과 비교했을 때 차별성이나 장점은 무엇인가요?,"충북여성새로일하기지원본부는 가족친화 우수기관으로 근로자의 일과 삶의 균형을 위한 복지지원제도를 운영하고 있습니다.
주 5일제 근무, 종사자 업무능력 향상을 위한 자체 교육 및 외부교육 지원, 직원의 소진 예방을 위한 힐링프로그램 운영, 
고충 상담 및 심리상담 지원제도를 운영하고 있습니다.
이외에도, 임신 근로자를 위한 근로시간 단축제도 및 태아 검진 시간 지원, 출산한 근로자를 위한 출산 전후 휴가 및 수유 시간 지원, 돌봄 휴가 등을 실시하여 가족친화적 기업문화를 위한 정부 정책을 선도적으로 실천하고 있습니다."
3178003800,충북여성새로일하기지원본부,4. 회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"충북여성새로일하기지원본부에서는 구인공고 후 단계별 전형으로 1차 서류전형, 2차 PPT 면접 진행하고 있습니다. 
당사는 자신의 일과 삶의 비전을 갖고 있는 주체적인 사람. 자신의 결정과 행동에 책임지는 사람, 조직적 사고와 긍정적인 마인드를 갖춘 사람, 적극적이고 진취적인 사람, 사고의 유연함을 갖춘 사람, 대인관계와 의사소통 능력을 갖춘 사람을 인재상으로 삼고 있습니다."
3178003800,충북여성새로일하기지원본부,5. 신입 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,"신입의 평균임금은 여성새로일하기센터 지침에 의한 임금 기준 적용하고 있습니다.
이에 더해 새일센터 평가 결과에 따른 성과인센티브가 지급됩니다."
3178003800,충북여성새로일하기지원본부,6. 신입사원 육성방법 또는 인재육성 로드맵이 있나요?,"당사에서는 새일센터의 역사와 노동시장, 직장 내 커뮤니케이션, 사업계획서 작성법, 성인지교육, 개인정보보호 교육 등을 신입사원 초기 교육으로 시행하고 있습니다.
신입사원 초기 교육 이후에는 각 부서로 배치되면 직무교육이 진행되며, 자체 교육 이외에도 전국 단위 및 충북지역 새일센터 종사자 역량 강화 교육 기회가 별도로 있습니다."
3178003800,충북여성새로일하기지원본부,7. 주요 복리후생은 어떻게 되나요?,"당사에서는 4대 사회보험, 퇴직연금, 활동경비 10만 원, 처우 개선비 10만 원, 출장비 지급 등을 지원하고 있습니다."
3178003800,충북여성새로일하기지원본부,8. 기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"당사는 주 5일, 정시 퇴근을 기본으로 하고 있지만, 근로자 여건에 따라 시차출퇴근 등 조정 가능합니다. 
또한, 자유로운 연차 사용(연차사용이유 기재란 없음)이 가능하며 부서별 주 1회 정례 회의 및 노사협의회 운영 중입니다.
이외에도, 새로 일하기 종사자 직무역량 강화 교육 및 워크숍 등을 운영하고 있습니다."
3178003800,충북여성새로일하기지원본부,"9. 충북여성새로일하기지원본부의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?","금번 코로나19로 가족돌봄이 필요한 직원에게 가족돌봄휴가제도, 시차출퇴근제도, 재택근무제도 등 일·가정 양립이 가능하도록 지원하고 있습니다.
또한, 육아휴직 복귀 매뉴얼 작업을 진행하여 경력단절 예방을 위해 앞장서고 있습니다. (본부 직원의 출산·육아휴직 후 복직률 100%)"
3178003800,충북여성새로일하기지원본부,10. 회사에 관심 있는 청년들에게 전하고 싶은 말이나 당부사항이 있으신가요?,"조직에 들어간다는 것은 여럿이 한 방향을 향해 힘을 모아가는 과정이기 때문에, 충북여성새로일하기본부의 조직 가치와 방향이 본인의 삶의 가치와 방향이 같은지 먼저 생각해 볼 필요가 있습니다. 
아울러, 내가 생각하는 조직에 대한 기대만 있는 것이 아니라 조직이 생각하는 인재 기준도 있기에 역지사지의 마음이 필요하지 않을까 합니다."
3178003800,충북여성새로일하기지원본부,11. 충북여성새로일하기본부에서 일을 하시면서 보람을 느끼신 적은 언제인가요?,"제가 근무하면서 가장 보람이 있다고 생각하는 것은 성장하는 사람을 보는 것이라고 할 수 있습니다. 
예를 들어, 취업 상담을 통해 알선되어 입사한 여성이 첫 출근하는 날입니다.
취업 후 어렵지만 적응하는 과정을 지켜보고, 승진했다는 소식을 전해 줄 때는 저 역시도 매우 기뻐한답니다.
더불어, 기업이 새일을 통해 적극적으로 복지제도를 도입하고 가족친화 인증을 받는 등 여성 친화적 기업문화로 변화되는 것을 확인할 때에 보람을 느낄 수 있었습니다."
3178003800,충북여성새로일하기지원본부,12. 채용담당자가 생각하기에 취업 준비생들이 꼭 이것만은 준비했으면 좋겠다는 자격증 혹은 활동이 있나요?,"충북여성새로일하기본부의 직원 임면 자격 기준은 다음과 같습니다.
취업상담사의 경우 국가기술자격법에 따른 직업상담사 또는 근로자직업능력 개발법에 따른 직업능력개발훈련 교사 자격증을 소지한 사람, 직업상담, 직업교육훈련, 사회복지 등 관련 업무에 1년 이상 종사한 사람을 채용하고 있으니 참고하시길 바랍니다."
3178003800,충북여성새로일하기지원본부,,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
6108197581,(주)한국도시측량공사,회사의 주력 분야 등 간단한 회사 소개를 해주세요.,우리 회사는 국가사무인 지적측량과 공공측량이 주업으로 2004년 6월 설립 이래 15년의 업력으로 울산광역시 내 최초 지적측량업 등록업체입니다.
6108197581,(주)한국도시측량공사,회사의 장기적인 목표나 경영 철학이 있으신가요?,"각종 측량이 3차원 입체측량과 공간정보체계 지하, 지상, 건물 등을 데이터베이스화 하는 추세로 GIS체제로 바꿔가는 것이 목표로 특히 지적측량은 개인사유 재산을 직접 관여하기 때문에 진중한 접근이 필요합니다."
6108197581,(주)한국도시측량공사,타사와 비교했을 때 귀사의 장점은 무엇인가요?,본업과 인적구성요소에서 업무분담을 유기적으로 가동시키고 업무의 중대성을 감안해 다른 회사보다 인력배치율을  높여 업무부하를 줄이려 하고 있습니다. 과중한 업무부하는 부정확한 결과를 낳을 수 있기 때문입니다.
6108197581,(주)한국도시측량공사,회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"최종합격 후 3개월 간의 인턴십 과정을 거칩니다.
모든 회사가 그렇듯이 성실이 최우선이라 봅니다. 개인 간 두뇌차이는 종이 한 장 차이지만 성실성은 태생적이고 후천적 노력이 더해져야 하기 때문입니다."
6108197581,(주)한국도시측량공사,신입 평균 급여수준 및 인사 제도 현황에 대해 알 수 있나요?,"신입사원도 보유하고 있는 자격, 경력을 검토하고 인턴십과정을 거친 후에 대략 1,800~2,200만 원 정도로 출발하며 개인의 특성, 특기에 따라 적절히 배치합니다."
6108197581,(주)한국도시측량공사,주요 복리후생은 어떻게 되나요?,"4대 보험, 중식제공, 피복제공, 비정기 상여금 및 해외연수가 있습니다."
6108197581,(주)한국도시측량공사,기업의 전반적인 근무 환경(조직문화 및 근무 분위기)은 어떻다고 생각하시나요?,저희 회사는 근무환경과 조직문화는 업무특성상 아주 유화적 일수는 없습니다. 특히 측량은 처음부터 완료까지 긴장이 요청되는 업무로 체계적이고 절차적이지만 근무 자체는 큰 어려움 없으며 산재 등에 비교적 안전하다고 할 수 있습니다.
6108197581,(주)한국도시측량공사,"우리 회사만의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?",회사는 업무의 신속성과 결과의 정확성이라는 이 두 가지를 양립시켜야 되는 다소 부담적 요소도 있지만 오랜 경험을 축적한 다양한 인적구성과 상하를 가리지 않은 업무 소통으로 착오나 오류의 최소화를 유지 관리하고 있는 점을 들 수 있겠습니다.
6108197581,(주)한국도시측량공사,회사에 관심있는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,"직업에 귀천이 없고 본인의 적성이 맞는다면 무슨 일이든지 가치 있는 것이고, 높은 곳을 바라보되 스스로 자긍심을 가져달라 부탁드립니다.

취재 : 서포터즈 심현욱, 전지민"
6138101876,남강제지(주),회사의 주력분야 등 간단한 회사소개를 해주세요.,"남강제지는 종이를 만드는 회사로 차별화된 박연지(45g 이내의 얇은 종이)를 생산합니다. 주요생산품으로는 과일 포장지(시장의 70%), 유리 간지, 식품지 등이 있습니다."
6138101876,남강제지(주),회사의 장기적인 목표나 경영 철학은 무엇인가요?,"장기적인 목표는 옛날에는 박엽지(얇은 종이) 부문이 해외 수입에 의존했으나 이제는 외국에 수출할 정도로 성장했습니다. 앞선 기술력과 생산력으로 대한민국의 7~80% 점유율은 물론 일본, 중국, 대만, 필리핀, 태국 등의 외국 수출 비율을 점진적 확장 예정입니다.

경영 철학은 회사도 발전하고 직원도 더불어 성장하는 회사, 사회에 친환경적인 제품을 내서 이바지하는 것입니다."
6138101876,남강제지(주),다른 기업과 비교했을 때 차별성이나 장점은 무엇인가요?,청년내일채움공제와 내일채움공제에 참여 중이고 성과급은 1년에 한 번 이상 지급하고 있습니다. 사내 학자금 제도 등을 키워나가는 등 회사 이익이 나는 만큼 직원에게 돌려주려고 하고 있습니다.
6138101876,남강제지(주),회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"선호하는 인재상은 더불어 잘 이끌고 밀어주며 타사와 호응이 잘 되고 몸으로 뛰어보며 잘 배우는 인재입니다.

채용 절차는 서류와 면접, 채용 순이며, 필기시험은 따로 없습니다."
6138101876,남강제지(주),신입 평균 급여 수준에 대해 알 수 있나요?,"신입 평균 급여는 3,000 ~ 3,500만 원입니다."
6138101876,남강제지(주),신입사원 육성방법 또는 인재육성 로드맵이 있나요?,어떤 조직이든 현장을 이해하고 자기 것으로 만드는 것이 가장 중요하기 때문에 현장에 바로 투입하여 배웁니다.
6138101876,남강제지(주),환망 초지 장치라는 특허권을 가지고 계신데 어떤 건지 궁금합니다.,본사의 중요 기술적인 부분으로 알려주기 힘듭니다.
6138101876,남강제지(주),합지에 정보칩을 삽입하는 장치를 이용하여 제조하는 방법에도 특허를 가지고 계신데 어떤 건지 궁금합니다.,본사의 중요 기술적인 부분으로 알려주기 힘듭니다.
6138101876,남강제지(주),회사의 주요 복리후생은 어떻게 되나요?,"교통비와 식비를 지원해주고, 직원들의 사기 증진을 위해 해외여행을 다닙니다. 차후 사내 장학금을 지원할 예정입니다."
6138101876,남강제지(주),회사의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"주 5일 근무제, 유연근무제를 시행하고, 연차사용 언제든 가능합니다. 회식문화는 선택적이며, 사내에서 전반적으로 하지 않는 분위기입니다."
6138101876,남강제지(주),"우리 회사만의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?","우리나라에서 박엽지를 생산하는 전문적인 업체로서 자부심을 가지고 있고, 직원들 간의 단결력이 좋습니다."
6138101876,남강제지(주),구체적인 채용 계획이 있나요?,"정량화, 수치화 등 체계적으로 관리할 수 있는 직원(관리직)을 뽑고 있으며 수시채용 중입니다."
6138101876,남강제지(주),회사에 입사하기 위해 취득하면 좋은 자격증이나 도움이 될 만한 활동은 무엇인가요?,개인의 능력보다 조직 안에서 다른 직원들과 협동하여 조직 전체를 이끄는 것을 중요하게 생각하기 때문에 동아리 활동하는 것을 선호합니다.
6138101876,남강제지(주),회사에 관심 있는 학생들에게 전하고 싶은 말이나 당부사항이 있나요?,단순히 명목적으로 돈을 얼마 받는지가 중요한 게 아닌 내가 평생 몸담을 수 있는 회사인가 아닌가가 중요하다고 생각합니다. 본인이 한 회사를 들어왔을 때 서로 발전할 수 있는 회사를 선택하면 좋겠습니다.
6138101876,남강제지(주),,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
2248151948,(주)서울식품,회사의 주력 분야 등 간단한  회사 소개를 해주세요.,"저희 회사는 서울식품이고 강원도 태백에서 1982년도에 개업했습니다. 지금까지 어묵을 전문으로 만들고 있는 회사입니다. 우리가 평소에 흔히 먹는 반찬용 어묵부터 꼬치용 어묵에 더해 프리미엄 제품, 간식용, 선물용, 학교급식으로 판매를 많이 늘리고 있습니다. 최근에는 어묵 이외에도 생선까스, 새우까스, 멘보샤와 같은 어육과 수산물이 조합된 신제품을 만들어서 영업을 하고 있습니다. 부서현황은 대표이사 및 연구전담부서 하 품질팀, 물류관리팀, 생산관리팀, 영업팀으로 나뉘어 있습니다."
2248151948,(주)서울식품,회사의 장기적인 목표나 경영 철학은 무엇인가요?,"식품을 만든 기업으로서 가장 중요한 가치는 맛보다 안전입니다. 맛은 보완하면 되지만 식품이 안전하지 않다는 것은 영업을 영위할 수 없다는 것이기에 더 안전한 식품을 만드는 것이 가치이자 목표입니다. 그래서 매년 설비투자를 하고 HACCP 안전강화 품질 기준을 높여나가면서 품질관리 노력을 하고 있습니다. 최근에는 삼성전자의 스마트팩토리 사업과 공정품질개발 사업을 통해 스마트 HACCP이라고 하는 4차 산업에 걸 맞는 안전 분야에 투자하는 중입니다. 장기적인 목표와 추구하는 가치는 바로 이 안전이고 경영철학은 정직이라고 생각합니다. 9년 동안 경영을 하면서 내외부적인 사업변화와 영향을 해결하기 가장 좋은 방법은 정직이라는 생각이 들었습니다. 기본적인 경영에 있어 세무, 인사노무관리, 품질관리 모두 정직이 기본이라 생각합니다. 정직하게 세무신고하고 정직하게 품질관리하고 정직하게 직원들에게 사실을 말한다면 문제는 발생하지 않습니다. 예를 들어 배합과정에서 이물이 발견되었을 때 이를 가볍게 넘기지 않고 정직하게 알리고 폐기처리 해야 합니다. 이 문제가 외부로 나가면 회사의 존망에 영향을 미치게 되고 결국 정직하게 내부에서 이 사실을 알리고 내부 처리하는 것이 현명한 방법입니다. 노사관계에 있어서도 직원들에게 급여와 근로환경에 대해 정직하게 말해야 할 필요가 있습니다. 결국 모든 경영에 있어 기본적인 철학은 정직입니다."
2248151948,(주)서울식품,타사와 비교했을 때 귀사의 장점은 무엇인가요?,청년내일채움공제와 재직자내일채움공제는 조건에 맞으면 해드리고 있습니다. 재직자내일채움공제는 재직자 중 근속년수가 5년 가까이 되면 해주고 있습니다. 성과금은 사실 상 없고 대신 자격증을 따기 위한 비용과 자격증을 따게 되면 수당을 지급해 드립니다. 최근에는 직원 중 2명이 식품가공기능사 자격증을 땄습니다. 식품가공기능사 강사분을 초청해서 직원들이 강의를 들을 수 있는 환경을 만들어주었는데 이처럼 직원들이 배우고 싶은 것은 모두 지원해 줄 의향이 있으며 그것이 중요하다고 생각합니다. 식품대기업의 시스템을 지방 식품기업이 따라 잡기 위해서는 교육이 필요합니다. 직원들이 정체되지 않아야 회사도 정체되지 않으며 직원들이 본인 스스로가 발전하여 이 회사를 넘어 더 좋은 직장에 가기 위해 공부한다면 충분한 지원을 해드릴 수 있습니다.
2248151948,(주)서울식품,회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,채용절차는 워크넷이나 지역신문을 통해 구직광고를 내고 서류심사는 없습니다. 이력서를 받고 동종업계 경험자나 관련 전공자를 위주로 면접을 주로 봅니다. 선호하는 인재상에 있어서는 인성을 주로 봅니다. 면접을 통해 일에 대한 책임감과 절박함이 보이는 사람들을 뽑습니다. 그런 사람들이 식품공장에서 오래 일할 수 있다고 생각합니다. 식품공장에서는 낮은 급여를 받으면서 어려운 환경에서 단순반복적인 업무를 하는데 계속 일할 수 있도록 동기부여해주는 것은 직원 간 혹은 경영자와 직원 간 유대관계라고 생각합니다. 그런 관계를 유지시켜주는 것은 인성입니다. 따라서 실력보다 인성이 중요하다고 생각하고 선호하는 인재상은 인성이 좋은 사람입니다.
2248151948,(주)서울식품,신입 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,"직원들은 크게 사무직과 생산직으로 나뉘며 그 중 단순사무직, 품질관리사무직, 단순생산직, 전문생산직으로 나뉩니다. 전문생산직 직원의 급여는 세전 220만원, 품질관리사무직 직원의 급여는 세전 200만원 정도이고 내일채움공제 조건에 해당된다면 해드립니다. 단순사무직 및 단순생산직 직원의 급여는 최저임금을 드리지만 일지와 서류관리를 하는 분들과 같이 책임이 있는 직원들에게는 10~20만원 더 드립니다. 상여금은 명절 떡값 정도 드립니다. 직급체계는 경영자 및 각 팀의 팀장이 책임자이고 팀장 밑 직원들인 실무자들이 있습니다. 경영자는 팀장들과 팀장들은 실무자들과 의견을 조율하며 직책은 있지만 같은 직무상에 위치해 있다면 모두 평등합니다."
2248151948,(주)서울식품,신입사원 육성방법 또는 인재육성 로드맵이 있나요?,"신입사원이 들어오면 직종에 따른 법정 교육을 완수하고 품질에 관한 오리엔테이션을 합니다. 3개월 정도의 수습기간을 둔 뒤 이 업무가 적성에 맞고 충분한 상담을 통해 직원들은 계속 일할지 결정하게 됩니다. 사실은 직종과 안 맞는 사람이 많아 대부분은 수습기간에 나가기도 하지만, 업무 적합성이 맞지 않으면 상담을 통해 사무직에서 생산직으로 변경해주는 경우도 있습니다. 인재육성 로드맵은 식품산업에 종사하므로 최신 트렌드를 알기 위해 교육이나 타사교류를 합니다. 타사공장견학 혹은 미생물 교육이나 주기적으로 서울에서 하는 교육들에 참가하도록 합니다. 저는 직원들이 발전할 수 있도록 계속 도움을 주는데 이는 회사에도 직원들에게도 좋은 일이라 생각합니다."
2248151948,(주)서울식품,주요 복리후생은 어떻게 되나요?,"출퇴근차량, 식비, 교통비, 기숙사, 청년내일채움공제, 내일채움공제, 자격증지원수당, 매년 우수사원 표창, 주6일 40시간 근무, 자유로운 연차사용 등 사원들을 위한 근무환경이 조성되어 있습니다. 여름에 연차로 7일 간 휴가를 내어주며, 모든 공휴일 근무가 없습니다. 앞으로는 시대에 맞추어 주5일 40시간으로 추진해 볼 예정입니다."
2248151948,(주)서울식품,기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"주6일 40시간 근무, 회식은 분기에 한 번, 그리고 연마다 정기적으로 우수사원 표창식을 하고 있습니다. 같은 직무상에 위치해 있다면 평등하며, 직책 간은 근무연수에 따라 존중하는 문화입니다. 텃세는 전혀 없습니다. 저희 회사는 직원 41명 중 대표자 포함 6명이 장애인입니다. 청각장애나 지적장애를 가진 직원들도 있는데 공장 직 특성상 일을 굉장히 잘해주셔서 근무자간 분위기도 좋고, 회사입장에서도 고마울 따름입니다."
